Feature_1_city_match,Feature_4_ZCSC,Feature_5,Feature_6,Feature_8_unknow_flag,Feature_8_IOS_flag,Feature_8_android_flag,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_21,Feature_25,Feature_27,Feature_31,Feature_33,Feature_38,Feature_47,Feature_51,Feature_55,Feature_58,Feature_64,Feature_66,Feature_68,Feature_73,Feature_75,Feature_77,Feature_80,Feature_82,Feature_87,Feature_88,Feature_91,Feature_99,Feature_100,Feature_106,Feature_108,Feature_109,Feature_110,Feature_112,Feature_113_zhuanche_PayPer_12,Feature_122,Feature_123,Feature_125,Feature_127,Feature_131,Feature_135,Feature_136,Feature_143,Feature_148,Feature_168,Feature_169,Feature_173,Feature_177,Feature_183,Feature_189,Feature_192,Feature_193,Feature_205,Feature_206,Feature_209,Feature_213,Feature_216,Feature_232,Feature_233,Feature_241,Feature_242,Feature_256,Feature_257,Feature_318,Feature_330,Feature_334,Feature_338
1,36.9,0,25,0,0,1,0,0,12,18,1,0,0,88.51,4.0232,4.9281,7.2,5.3,0,0,0,1,0,3,0.2408,38.5,152.28,0.2429,3,0.2189,23,22,505.32,539.42,243.17,456.51,110.48,243.17,456.51,0,0.8864,0.8674,13.8,0,229.37,0,0,17,38,0.4571,0.4722,39,1,1,0,0,0,2,0,0.0526,0,0,0.9714,0.9722,0.0278,7,-99,-99,0,0,0.2222,0.2222
1,36.9,1,-99,0,0,1,0,1,14,14,1,3,0.0337,150.4,7.52,8.5384,47,9.072,0.1685,0.2084,0.1176,4,0.0674,11,0.2111,252.79,170.63,0.2167,7,0.1914,0,25,735.47,1919.01,408.71,2110.66,40.28,299.13,1848.05,0.124420797,0.936,0.9193,47.66,0,361.05,0,0,15,42,0,0,114,0.8976,0.7,13,0.1905,0.1024,35,0,0.2823,0,0,1,1,0,2,0,0,0,0,0.1573,0.1573
1,36.8333,1,-99,0,0,1,0,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,36.8333,1,-99,0,1,0,0,0,-99,-99,1,0,0,0,0,5.64,0,0,0,0,0,1,0,0,0.5,0,30.52,0.5038,0,0.5,0,2,59.12,130.59,0,107.33,0,0,107.33,0,0,0.9493,0,0,0,0,0,0,11,0,0,17,1,0,0,0,0,12,0,0.7059,0,0,1,1,0,0,0,-99,0,0,0.2,0.2
1,36.8,1,-99,0,0,1,0,0,-99,-99,1,0,0,0,0,14.825,0,0,0,0,0,1,0,0,-99,0,0,-99,0,-99,0,0,0,216.4,0,224.2,0,0,149,0.335414808,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,1,0,0.2,0,0,0,0,1,0,0,0,0,0,0,0
1,36.8333,1,-99,0,1,0,0,1,14,14,1,55,0.2558,199.7,7.6808,5.3878,8.6,4.42,0,0,0,3,0.0093,4,0.2119,67.6,205.59,0.2117,3,0.2008,0,54,1635.05,3952.52,618.24,3855.41,379.81,618.24,3754.57,0.026155454,0.9479,0.9314,0,59.6,558.64,0,0,25,87,0,0,244,0.9799,1,5,0.046,0.0201,31,0.125,0.126,0,0,1,1,0,14,0,0.0132,0.0047,0.0047,0.4605,0.4698
1,36.8333,1,-99,0,0,1,1,1,12,14,1,2,0.0417,105.9,7.5643,7.0185,0,0,0,0,0,1,0,6,0.216,118.39,90.12,0.2143,5,0.225,0,15,531.08,992.85,310.58,983.52,87.12,286.44,959.38,0.024544493,0.9581,0.971,41.87,0,268.71,0,0,13,31,0,0,54,0.9818,0.9286,1,0.0323,0.0182,7,0,0.1273,47,1,0,0,0.0208,3,-99,-99,0,0,0.2083,0.2083
0,36.7667,1,-99,0,0,1,0,0,19,20,1,2,0.022,128.98,4.777,5.0821,0.4,0.4,0,0,0,2,1,7,0.2147,77.96,252.81,0.2107,6,0.1925,0,38,814.66,1223.06,327.97,1170.45,59.41,327.97,1170.45,0,0.9687,0.9795,0,0,327.97,0.3,0,21,89,0,0,119,1,1,0,0,0,28,0.5556,0.2353,0,0,0,0,1,3,0.037,0.0154,0,0,0.2088,0.2088
0,36.8,1,29,1,0,0,1,1,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36.4333,1,35,0,1,0,0,0,13.5,14.5,1,8,0.0332,398.2,11.3771,11.3796,6,3.4111,0,0,0,4,0.0498,7,0.1822,252.79,320.17,0.1811,7,0.173,0,69,2842.73,9014.67,1238.7,8846.75,404.61,1238.7,8764.28,0.009322067,0.97,0.9468,1238.7,0,0,0.8,0,29,124,0.0111,0.0166,346,0.9943,1,2,0,0.0057,72,0.1875,0.23,3,0,1,0.9876,0,10,0,0,0,0,0.9087,0.9087
1,36.7,0,28,0,0,1,0,0,-99,-99,1,0,0,48.42,4.842,4.0598,6.9,3.4,0,0,0,1,0,0,0.3216,0,41.21,0.375,0,0.34,0,19,300.3,580.54,154.37,547.42,0,130.34,523.39,0.043896825,0.8974,0.8673,0,9.64,144.73,0,0,11,38,0,0.0238,55,0.9322,0.9,4,0.1053,0.0678,16,1,0.2759,0,0,1,1,0,0,0.1,0.04,0,0,0.8095,0.8095
1,36.7333,1,-99,0,1,0,0,0,16,17.5,3,4,0.0404,249.83,6.2458,6.0201,0,1.74,0.0202,0.0359,0,4,0.0404,9,0.2139,193.53,102.08,0.2115,8,0.2231,0,47,1078.39,1821.8,713.62,1689.07,226.65,713.62,1689.07,0,0.9454,0.9185,0,14.44,699.18,0,0,25,86,0.0175,0.0101,139,1,1,0,0,0,35,0.2353,0.2612,0,0,0.9649,0.9798,0.0202,8,0,0,0,0.0202,0.4242,0.4444
1,36.7,1,26,0,1,0,1,0,20,20,1,18,0.15,323.7,7.1933,7.4575,0.5,1.2667,0.0083,0.0391,0,7,0.9917,14,0.2319,414.65,57.32,0.2301,11,0.2174,0,43,1634.59,3058.22,1177.28,3176.74,134.57,1060.18,2937.66,0.075259543,0.9484,0.9209,0,73.05,1104.23,0,0,29,109,0.0156,0.0083,162,0.9153,0.9111,15,0.1376,0.0847,55,0.5882,0.3143,0,0,0,0,1,5,-99,-99,0.0167,0,0.1417,0.1583
1,36.6667,1,33,0,0,1,1,1,-99,-99,3,0,0,27.01,27.01,10.934,0,0,0,0,0,3,0.4,0,0.5,0,0,0.641,0,0.5,0,1,28.8,70.01,94.03,185.76,0,0,67.03,0.639158053,0.8624,0.8912,0,0,94.03,0,0,2,4,0,0,5,0.7143,0,2,0.25,0.2857,2,0,0.2857,4,0.5,0.5,0.2,0,0,1,0.5,0,0,0.2,0.2
1,36.6667,1,28,0,1,0,0,0,-99,-99,1,0,0,0,0,8.9642,0,3.95,0,0,0,1,0,0,0.4063,0,77.05,0.4285,0,0.4063,0,2,189.42,1585.75,0,1516.37,0,0,1516.37,0,0,0.9211,0,0,0,0,0,0,16,0.125,0.0769,102,1,0,0,0,0,36,0,0.3564,0,0,1,0.9385,0.0615,0,0,-99,0.0154,0,0.4154,0.4308
1,36.6667,1,23,0,1,0,0,0,0,0,1,31,0.2246,147.19,5.8876,7.7251,7.2,5,0,0,0,2,0.0072,0,0.2344,32.75,467.74,0.2285,0,0.2278,0,57,1851.2,3368.79,709.29,3430.26,65.1,332.96,2862.86,0.175438596,0.8084,0.849,575.33,69.23,0,24,0,11,121,0.241,0.3913,178,0.89,0.56,22,0.1818,0.11,58,0,0.2959,0,0,1,1,0,1,0.04,0.0241,0,0,0.5652,0.5652
1,36.6,1,-99,0,0,1,0,0,-99,-99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,36.6,1,24,0,1,0,1,0,-99,-99,1,0,0,19.2,4.8,10.3598,11.9,6.5,0.0435,0.1845,0.1,1,1,0,0.34,0,9,0.3523,0,0.34,0,6,290,926.65,38.12,935.97,0,38.12,785.39,0.160881225,0.7866,0.8335,0,0,38.12,0,0,3,10,0.2,0.3043,44,0.9565,1,2,0,0.0435,0,0,0,0,0,1,1,0,0,-99,-99,0,0,0.5217,0.5435
1,36.5667,1,32,1,0,0,0,0,15,15,-99,10,0.2632,85.3,7.1083,9.7489,0,6.5,0,0,0,3,0.1316,11,0.4198,260.43,71.93,0.3747,9,0.375,0,10,470.64,1305.16,289.97,1294.96,29.54,289.97,1294.96,0,0.9952,0.9783,289.97,0,0,2,0,10,24,0,0,47,0.9792,1,1,0.0417,0.0208,10,0,0.2083,34,1,0,0,0.1053,1,-99,-99,0,0.0526,0.7895,0.8684
0,36.5,1,-99,0,1,0,0,0,-99,-99,2,1,0.04,79.67,15.934,8.4244,0,1.6,0,0,0,5,0.8,5,0.38,184.61,0,0.4247,4,0.358,0,10,371.03,617.86,184.61,587.71,0,184.61,587.71,0,0.9414,0.9215,0,0,184.61,0,0,4,10,0.1,0.08,30,1,1,0,0,0,5,0,0.1667,0,0,1,1,0,0,-99,-99,0,0,0.6,0.6
1,36.5333,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,36.4,1,36,0,0,1,0,0,-99,-99,3,1,1,10.5,10.5,10.5,0,0,0,0,0,1,0,1,1,39.85,0,1,1,1,0,1,39.85,39.85,39.85,39.85,0,39.85,39.85,0,1,1,0,0,39.85,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,-99,-99,0,0,0,0
1,36.4667,1,36,0,0,1,0,0,-99,-99,3,1,1,10.5,10.5,10.5,0,0,0,0,0,1,0,1,1,39.85,0,1,1,1,0,1,39.85,39.85,39.85,39.85,0,39.85,39.85,0,1,1,0,0,39.85,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,-99,-99,0,0,0,0
0,36.5,1,24,0,0,1,0,0,15,15,1,2,0.0667,42.1,10.525,13.084,0,0,0.0667,0.1872,0,4,0.1,1,0.3061,65.53,42.72,0.2924,1,0.3061,0,6,194.31,937.73,108.38,833.45,42.85,108.38,863.22,0,0.8984,0.8637,108.38,0,0,0,1,4,9,0,0,36,1,1,0,0,0,4,0,0.1176,2,0,1,0.9333,0,3,-99,-99,0,0.0333,0.2333,0.3667
1,34.2,1,32,0,0,1,0,1,11.5,19,2,4,0.0741,530.1,13.95,12.8719,17.3,7.18,0.0556,0.0506,0.0208,3,0.037,11,0.2309,309.9,136.61,0.2541,9,0.2325,0,32,1514.89,1656.82,1183.79,1547.46,500.25,1183.79,1547.46,0,0.9767,0.9746,1175.79,8,0,0.4,0,39,83,0,0,89,0.978,1,2,0.0241,0.022,33,0.375,0.3793,52,0.9583,0.0417,0.037,0,10,-99,-99,0.0185,0,0.1852,0.2037
0,36.4667,1,36,0,0,1,0,0,13,13,2,10,0.0926,69.4,5.7833,5.8941,0,0,0.0185,0.0983,0,3,1,3,0.1862,32.74,42.62,0.215,3,0.1834,0,28,498.71,1799.49,203.9,1759.84,95.82,203.9,1658.74,0.057448404,0.9924,0.9743,203.9,0,0,0,0,9,33,0,0,118,0.9916,1,1,0,0.0084,10,0.2,0.0847,2,0.0357,0.9643,0.9815,0,3,-99,-99,0,0,0.9444,0.9444
0,36.3333,0,24,0,0,1,0,0,8,19,3,0,0,43.2,3.6,3.6,0,0,0,0,0,1,0,0,1,0,0,1,0,1,16,10,112.46,112.46,101.05,101.05,101.05,101.05,101.05,0,0.8985,0.8985,0,73.65,27.4,0.8,0,9,14,0.4167,0.4167,14,1,1,0,0,0,1,0.0769,0.0769,0,0,1,1,0,9,-99,-99,0,0,0.3333,0.3333
1,36.3333,1,-99,0,1,0,0,1,-99,-99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,36.3667,1,-99,0,1,0,0,0,-99,-99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,36.2667,1,-99,0,1,0,0,0,13,13,1,5,0.0556,86.07,6.6208,4.7487,0,0,0,0,0,2,1,2,0.2368,17.51,224.53,0.2406,2,0.225,0,40,703.27,1217.3,246,1151.88,161.45,246,1151.88,0,0.9804,0.9627,0,0,246,0,0,15,105,0,0,166,1,1,0,0,0,73,0,0.4479,0,0,1,1,0,3,0,0,0,0,0.4,0.4111
1,36.3,1,-99,0,0,1,0,0,-99,-99,2,0,0,17,17,16.6,2.3,2.3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,42.9,129.13,42.9,129.13,0,42.9,129.13,0,1,1,42.9,0,0,0,0,3,3,0,0,6,1,1,0,0,0,3,1,0.5,0,0,1,1,0,0,-99,-99,0,0,0.3333,0.3333
1,36.2667,1,36,0,0,1,0,0,8,16,2,0,0,225.36,2.4765,3.4092,12.8,4.88,0,0,0.01,10,0.2233,16,0.2071,126.28,542.62,0.2119,9,0.2339,0,149,2101.98,3331.47,633.43,2550.89,230.12,633.43,2527.71,0.009087025,0.8628,0.7899,0,5.95,627.48,0,0,49,219,0.005,0.0031,355,0.9972,1,1,0.0046,0.0028,35,0.0571,0.0992,0,0,1,1,0,19,-99,-99,0,0,0.2736,0.2736
1,36.2333,1,34,0,1,0,1,1,16.5,16.5,1,5,0.1515,58.4,6.4889,6.8715,0,0,0,0,0,3,0.0606,1,0.3058,22.17,0,0.3203,1,0.3058,0,11,268.76,897.24,221.71,890.41,110.11,221.71,890.41,0,0.9866,0.9857,221.71,0,0,0,0,11,18,0,0,48,0.9796,1,1,0.0556,0.0204,13,0.6,0.2826,0,0,1,1,0,4,0.1111,0.0909,0,0,0.2121,0.2424
1,36.2667,1,26,0,0,1,0,0,-99,-99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36.2333,1,23,0,0,1,0,0,14,16,1,2,0.0339,207.71,10.3855,8.8171,47.6,19.3333,0,0,0.0333,8,0.3559,11,0.2622,354.43,92.8,0.2795,8,0.2455,35,18,956.59,1529.07,617.52,1481.62,263.09,617.52,1440.82,0.027537425,0.9382,0.9346,0,206.61,410.91,0,0,12,34,0.2333,0.1525,62,0.9841,1,1,0,0.0159,3,0,0.0484,0,0,1,1,0,5,0,0,0,0,0.322,0.339
1,36.2667,1,29,0,1,0,1,1,19,22,1,2,0.0256,172.29,6.3811,6.6817,0.4,0.4,0,0,0,2,0.0256,4,0.2014,75.51,72.05,0.1889,4,0.1967,16,34,632.76,1123.52,295.24,955.95,87.09,295.24,934.25,0.022699932,0.8677,0.8394,65.64,229.6,0,0.8,0,20,50,0.6364,0.4359,91,0.9785,1,2,0.02,0.0215,15,0.0909,0.1613,1,0,1,0.9872,0,7,-99,-99,0,0,0.4103,0.4103
0,36.2667,1,-99,1,0,0,0,1,-99,-99,-99,4,0.4444,25.2,5.04,4.8489,0,0,0,0,0,1,0,3,0.2593,60.57,32.56,0.3017,3,0.2593,0,9,139.05,139.05,80.41,138.09,0,80.41,138.09,0,1,0.9931,80.41,0,0,0,0,6,16,0,0,16,1,1,0,0,0,7,0,0.4375,9,1,0,0,0,0,0.2,0.1111,0,0,0.7778,0.7778
0,36.2333,1,-99,0,0,1,0,0,-99,-99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27.4,1,-99,0,0,1,0,0,-99,-99,1,4,0.1176,0,0,2.4371,0,0,0,0,0,1,0,0,0.358,0,14,0.3897,0,0.358,0,7,72.78,274.87,0,267.28,0,0,267.28,0,0,1,0,0,0,0,0,0,10,0,0,36,1,0,0,0,0,2,0,0.0556,34,1,0,0,0,0,0,-99,0,0,0.8529,0.8529
1,36.2333,1,-99,0,1,0,0,0,11,17,1,1,0.0278,152.5,10.1667,7.3364,7.7,6.2,0.1111,0.3215,0,3,0.3056,3,0.5363,227.21,13,0.5002,3,0.5156,0,16,87.78,501.33,759.68,1185.25,21.87,21.87,447.44,0.622493145,0.9389,0.9432,759.68,0,0,0.1,0,7,21,0,0.1944,35,0.7,0.0667,15,0.7143,0.3,12,0,0.25,0,0,1,1,0,5,-99,-99,0,0,0.0833,0.0833
1,36.2,1,-99,0,0,1,0,1,6.5,17.5,1,23,0.371,63.1,5.2583,7.5745,1.2,0.7333,0,0,0,1,0,1,0.2033,10.82,248.49,0.2671,1,0.2016,0,22,629.65,1389.26,151.38,1304.45,56.7,151.38,1304.45,0,0.9059,0.9478,0,0,151.38,0,0,9,29,0,0,65,1,1,0,0,0,3,0,0.0462,62,1,0,0,0,4,0,0,0,0,0.0645,0.0645
0,36.1333,1,-99,0,1,0,1,0,-99,-99,1,0,0,14.4,14.4,8.45,0,0.5,0,0,0,2,0.5,1,1,35.96,0,1,1,1,0,0,35.96,41.96,35.96,41.96,0,35.96,41.96,0,1,1,0,35.96,0,0,0,1,2,0,0,3,1,1,0,0,0,1,0,0.3333,1,0,0,0,0.5,0,-99,-99,0,0,0.5,0.5
1,36.1333,1,30,0,1,0,1,1,9,18,1,17,0.0426,694.3,5.4669,6.8817,8.4,2.7421,0,0,0,1,0,37,0.179,592.5,840.43,0.1776,15,0.1755,0,157,4148.82,7880.09,2089.93,7832.02,831.44,2068.33,7673.22,0.02027574,0.9813,0.9731,1837.87,176.49,75.57,0.4,0,78,334,0,0,545,0.9838,0.9921,9,0.021,0.0162,153,0.3506,0.2772,345,0.9037,0.0138,0.0075,0.1278,26,0.0079,0.0046,0.005,0,0.3258,0.3308
1,36.1333,1,-99,0,1,0,0,0,-99,-99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,36,1,33,0,1,0,1,0,16,16,1,0,0,152.64,7.632,6.5739,0,1.1,0.1515,0.5535,0,4,0.0606,3,0.1856,111.67,391.22,0.2423,3,0.1911,3,32,701.5,1168.4,537.99,1389.68,143.95,220.82,956.25,0.311891946,0.8622,0.9063,146.84,153,0,0.9,0,19,52,0.4211,0.4091,82,0.9111,0.75,8,0.1154,0.0889,22,0,0.25,0,0,1,1,0,9,0,0,0,0.0152,0.2273,0.2727
1,35.9333,1,33,0,0,1,0,1,8,14,1,7,0.1129,93.06,3.209,3.3358,7.3,7.3,0,0,0,3,0.0323,8,0.2388,85.37,229.7,0.2395,7,0.2811,0,44,645.89,645.89,295.58,613.46,115.2,295.58,613.46,0,0.9549,0.9498,295.58,0,0,1,0,24,68,0,0,68,1,1,0,0,0,6,0,0.0882,62,1,0,0,0,7,0.0345,0.0161,0.0161,0,0.1452,0.1613
0,35.9667,1,-99,0,1,0,1,0,-99,-99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,35.9333,1,-99,0,1,0,0,0,-99,-99,1,2,0.25,35.74,5.1057,5.9675,0,0,0,0,0,1,0,5,0.5918,95.96,0,0.6647,4,0.5556,0,3,125.06,164.36,121.94,161.24,0,121.94,161.24,0,0.9751,0.9751,12.64,0,109.3,0,0,7,13,0.5714,0.5,15,1,1,0,0,0,6,0,0.4286,7,1,0,0,0.125,0,-99,-99,0,0,0.125,0.125
0,35.8667,1,34,0,1,0,0,1,-99,-99,1,7,0.2188,20.1,10.05,6.0291,0,0,0,0,0,2,0.0313,1,0.5623,21.41,37.71,0.4377,1,0.4201,0,12,397.54,687.45,71.68,659.95,0,71.68,659.95,0,0.9643,0.9416,0,50.27,21.41,0,0,2,23,0,0,42,1,1,0,0,0,9,0,0.2195,0,0,0,0,1,0,-99,-99,0,0,0.4375,0.4375
1,35.8667,1,-99,0,0,1,0,0,-99,-99,1,0,0,0,0,13.805,8,8,0,0,0.5,2,0.5,0,1,0,0,1,0,1,0,1,93.54,316.28,0,469.08,0,0,297.98,0.364756545,0,0.7655,0,0,0,0,0,0,3,0,0.0833,17,0.85,0,3,0.6667,0.15,7,0,0.3684,0,0,1,0.1667,0.5833,0,0,-99,0,0,0.6667,0.6667
1,35.8,1,-99,1,0,0,0,1,17,17,-99,9,0.075,347.5,10.5303,10.689,2.4,2.15,0,0,0,1,0,8,0.2181,232.5,229.9,0.1894,7,0.2008,0,49,2165.95,3759.03,1043.46,3658.74,257.74,1043.46,3658.74,0,1,0.9597,1043.46,0,0,3.4,0,19,71,0,0,125,1,1,0,0,0,5,0,0.04,120,1,0,0,0,5,-99,-99,0,0,0.2917,0.2917
1,35.8,1,28,0,0,1,0,0,-99,-99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,35.8,1,-99,0,1,0,0,0,-99,-99,1,2,0.25,0,0,6.185,0,0.5,0,0,0,2,0.25,0,0.5,0,14.46,0.3997,0,0.5,0,2,43.68,196.08,0,187.52,0,0,187.52,0,0,0.9363,0,0,0,0,0,0,2,0,0.125,12,1,0,0,0,0,3,0,0.2727,8,1,0,0,0,0,0,-99,0,0,0.375,0.375
1,35.8,1,-99,1,0,0,0,1,13.5,16.5,-99,1,0.0323,152.38,5.4421,5.7661,5,5,0,0,0,3,0.9355,4,0.4006,112.35,46.8,0.3013,2,0.4253,59,21,545.47,545.47,452.89,499.69,205.17,452.89,499.69,0,0.9287,0.9161,17.5,9.2,426.19,0,0,23,38,0.871,0.871,38,1,1,0,0,0,4,0.1,0.1143,30,0.9677,0,0,0.0323,12,0.0357,0.0323,0,0,0.3226,0.3226
0,35.8,1,32,0,1,0,1,1,18,18,1,4,0.1111,111.6,11.16,10.2222,8.8,2.0667,0,0,0,3,0.1389,5,0.1871,173.08,101.24,0.1905,4,0.1801,0,16,798.42,1199.17,376.65,1248.51,102.19,334.65,1144.41,0.083379388,0.9305,0.9329,376.65,0,0,0,0,12,28,0,0,47,0.9592,0.9,2,0.0714,0.0408,12,0.5,0.25,26,0.5652,0.4348,0.2778,0,2,0,0,0.0278,0,0.0556,0.0833
0,35.7333,1,39,0,1,0,1,1,13,13,1,4,0.125,99.37,9.937,8.5772,0,1.7,0,0,0,12,0.9688,1,0.2813,8,173.26,0.418,1,0.2813,5,10,471.41,812.25,268.12,779.23,234.33,268.12,779.23,0,0.9519,0.9607,0,0,172.92,0,0,8,17,0.0625,0.0313,38,1,1,0,0,0,5,0,0.1351,1,0,1,0.9688,0,5,-99,-99,0,0,0.75,0.75
1,35.7,1,-99,0,0,1,0,1,16,16,3,5,0.2273,66.5,7.3889,6.59,0,1.9,0,0,0,2,0.3636,7,0.3469,93.36,13,0.3123,6,0.3254,0,9,204.42,378.7,253.08,523.68,0,104.14,374.74,0.284410327,0.9991,0.9888,0,0,253.08,0,0,7,15,0.0714,0.0455,27,0.9643,0.8889,1,0.0667,0.0357,6,0,0.2143,0,0,1,1,0,1,-99,-99,0,0,0.1364,0.1364
1,35.7,1,31,0,1,0,1,0,-99,-99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,35.7,1,-99,0,0,1,0,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,35.6667,1,26,0,1,0,0,1,1,4,1,20,0.4762,30.53,3.8163,4.5207,0,0.7,0.0238,0.0982,0,2,0.0238,0,0.4545,0,25.78,0.3916,0,0.4545,0,8,173.66,621.29,120.38,585.47,99.55,120.38,585.47,0,0.9955,0.9969,99.55,0,20.83,0.4,0,4,11,0,0,50,1,1,0,0,0,8,0,0.16,8,0.7273,0.2727,0.8095,0,4,-99,-99,0,0,0.2381,0.2619
1,35.6333,1,25,0,1,0,0,0,-99,-99,1,2,0.1,8.2,8.2,8.212,0,1.9,0,0,0,2,0.05,1,0.3333,37.06,0,0.4445,1,0.3333,0,3,63.33,644.04,37.06,623.9,0,37.06,623.9,0,1,0.9665,0,0,37.06,0,0,2,4,0,0,31,1,1,0,0,0,9,0,0.3103,7,0,1,0.65,0,0,-99,-99,0,0,0.35,0.35
1,35.5667,1,29,0,1,0,0,0,-99,-99,1,0,0,0,0,17.1,0,0,0,0,0,1,0,0,0.5556,0,61.38,0.5428,0,0.5556,0,2,186.87,186.87,0,173.5,0,0,173.5,0,0,0.9285,0,0,0,0,0,0,3,0,0,4,0.8,0,1,0,0.2,2,0,0.4,0,0,0,0,1,0,0,-99,0,0,0,0
0,35.5667,1,-99,0,0,1,1,1,19,19,1,1,0.0323,8.4,4.2,8.88,0,10.8667,0,0,0,5,0.7742,0,0.2245,0,24.94,0.2638,0,0.2245,0,3,174.38,383.97,32.73,1657,17.55,32.73,372.38,0.795244418,0.9835,0.9335,32.73,0,0,0,1,2,8,0,0,22,0.4783,1,24,0,0.5217,14,0,0.3111,31,1,0,0,0,1,0,0,0.0645,0,0.4839,0.5484
1,35.5667,1,-99,1,0,0,1,0,11,11,-99,0,0,36.3,6.05,7.9888,2.4,2.4667,0,0,0,3,0.625,4,0.4286,42.87,49.79,0.339,4,0.4286,0,6,163.19,399.74,101.83,388.17,58.96,101.83,388.17,0,0.9848,0.9291,0,0,101.83,0,0,5,8,0,0,18,1,1,0,0,0,2,0.3333,0.1111,16,1,0,0,0,2,-99,-99,0,0,0.5,0.5
1,35.5333,1,-99,0,0,1,0,1,14,15,2,6,0.2308,164.93,13.7442,12.4785,26.8,9.3333,0,0,0,2,0.0769,5,0.285,310.55,346.49,0.2998,5,0.2578,0,6,747.5,864.59,595.14,1120.27,49.18,357.53,821.11,0.288421541,0.9489,0.9453,469.52,125.62,0,0.3,1,11,34,0.05,0.0385,28,0.6829,0.75,13,0.2941,0.3171,12,0,0.3158,2,0.1,0.9,0.9231,0,2,0,0.1,0,0,0.0385,0.0385
